time,position
2007,曾任南京军区空军航空兵14师师长、南京军区空军副参谋长、参谋长等职。
2007—2011,晋升空军少将军衔。
2011.7—2012,任空军司令部副参谋长。
2012.12,任广州军区空军司令员。
2014—,晋升空军中将军衔。
2016—2016.7,任中国人民解放军南部战区空军司令员。 
2016.7—,任中国人民解放军南部战区副司令员兼战区空军司令员、中国共产党第十九届中央委员会委员、党的十九大代表
