time,position
1975—1978,南开大学中文系汉语言文学专业学习
1978—1984,人民日报社总编室编辑
1984—1989,人民日报社驻河北记者站记者、首席记者
1989—1996,人民日报社记者部副主任
1996—2001,人民日报社教科文部副主任
2001—2004,人民日报社记者部主任
2004—2005,人民日报社编委委员、海外版总编辑
2005—2006,人民日报社编委委员、海外版总编辑兼人民日报社机关党委书记
2006—2009,人民日报社副总编辑兼人民日报社机关党委书记
2009.11—2013.04, 上海市委常委、宣传部部长
2013.04—2014.04, 人民日报社总编辑
2014.04—,人民日报社社长
