time,position
1986—2002,间曾在西北核技术研究所工作、曾任所长、后任中国核试验基地副司令、司令、时为正军少将。
2009.12—2010.12, 当选中国科学院院士、长期从事脉冲功率和高功率微波技术研究及系统研制、研制成功实用的GW高功率微波源和系统等多项科研成果、先后获得国家科技进步奖4项
2010.12—2013,任解放军总装备部副部长、副大区职级。
2013—2014,晋升中将军衔
2014—2016,任总装备部科技委员会主任
2016—, 任军委科技委主任
