time,position
1975—1978,　郑州大学中文系学习
1978—1982,　河南省孟津县平乐高中教师、县委办公室干事
1982—1984,　河南省孟津县朝阳乡党委书记
1984—1985,　河南省偃师县委副书记、县长
1985—1987,　河南省偃师县委书记
1987—1987,　共青团河南省委副书记
1987—1990,　共青团河南省委书记
1990—1991,　河南省委副秘书长、政策研究室主任
1991—1993,　河南省新乡市委书记
1993—1995,　共青团中央书记处书记
1995—1998,　吉林省委常委、宣传部部长、省委党校副校长
1998—2001,　国家广播电影电视总局副局长、党组副书记
2001—2003,　中央宣传部副部长
2003—2008,　中央宣传部主持常务工作的副部长（正部长级）、中央精神文明建设指导委员会办公室主任（2005.11）
2008—2013,　黑龙江省委书记、省人大常委会主任
2013—,　十二届全国人大常委会副委员长、黑龙江省委书记、省人大常委会主任
