time,position
1984,安徽大学读本科、硕士；　
1984—1990,安徽大学法律系任教、讲师、国家法教研室副主任；
1987—1988,美国纽约州立大学任访问学者；
1990—1993,北京大学法律系脱产攻读博士学位；
1993—1995,北京大学法律系兼职副教授、司法部中国律师事务中心投资部主任、中国租赁有限公司法律部主任；
1995—1997,北京大学法律系兼职教授、北京大学法律系依法治国研究所主任、中国法学会行政法学研究会副会长、中联律师事务所主任；
1997—2001, 国家行政学院法学部教授、法学部副主任兼行政法研究中心副主任、北京大学法学院博士生导师；
2001—2003, 国家行政学院研究室主任兼任法学部副主任　；
2003.8—2009.4, 国家行政学院党委委员、副院长（副部长级）；
2009.4—2017.2,国务院法制办公室党组成员、副主任；
2017.2—,国务院法制办公室党组书记、副主任、中国共产党第十九届中央委员会委员、党的十九大代表
