time,position
1976—1978,　湖北省黄梅县独山公社周边大队插队知青
1978—1982,　西南政法学院法律系学习
1982—1985,　西南政法学院研究生院民法专业硕士研究生
1985—1989,　司法部政策研究室法规处干部、主任科员、法规司法律法规处主任科员
1989—1991,　司法部法规司法律法规处副处长
1991—1993,　司法部法规司法律法规处处长
1993—1995,　司法部办公厅副主任、部长办公室主任
1995—1995,　司法部法制司司长
1995—1997,　共青团中央书记处书记
1997—1998,　共青团中央书记处常务书记
1998—2006,　共青团中央书记处第一书记
2006—2006,　湖南省委副书记、代省长、共青团中央书记处第一书记
2006—2007,　湖南省委副书记、代省长
2007—2010,　湖南省委副书记、省长
2010—2010,　湖南省委书记
2010—2013,　湖南省委书记、省人大常委会主任
2013—,　最高人民法院院长、党组书记、湖南省委书记、省人大常委会主任
2015.7—, 任中华司法研究会会长。
