time,position
2013,曾任中国人民解放军南京军区第12集团军军长。
2013.12—2015.7,任中国人民解放军北京军区副司令员。
2015.7—2017.7,晋升中将军衔。
2016.2—2017.7,任中国人民解放军中部战区司令员、第十二届全国人民代表大会代表（解放军代表团）。
2017.7—,担任庆祝中国人民解放军建军90周年阅兵式总指挥。
2017.8—,任中国人民解放军陆军司令员。
2017.7—,晋升上将军衔、中国共产党第十九届中央委员会委员、党的十九大代表
