time,position
1970—2002,入伍、曾任19军政治部组织处副处长、全军整党办干事、总政治部干部部任免2处干事、总政治部办公厅秘书、总政治部干部部院校局副局长、国防大学政治部干部部部长、164师政委、海军陆战旅政委、国防大学政治部副主任。
2002—2003,国防大学研究生院政委；
2003—2005,国防大学军队建设和军队政治工作教研部主任；
2005—2007.09,中国人民解放军陆军第41集团军政委；
2007.09—2012.10,中国人民解放军广州军区政治部主任；
2012.10—2016.02,中国人民解放军南京军区政治委员。
2016.02—2017.09,中国人民解放军东部战区政治委员。 
2017.09—,中国人民解放军战略支援部队政委、中国共产党第十八届、十九届中央委员会委员、党的十七大、十八大、十九大代表。
