time,position
2005.01—2008.03,任北京军区空军政治部副主任。
2008.03—2009.01,任广州军区空军政治部主任。
2009.01—2014,任空降兵第15军政委。
2014—2015,任济南军区副政委兼空军政委。
2015.07—2016.3,任中国人民解放军空军政治部主任。
2016.3—2017.4,任中国人民解放军空军政治工作部主任。
2017.4—,中国人民解放军北部战区政委、中国共产党第十九届中央委员会委员、党的十八大、十九大代表。
