time,position
1979—1983,北京大学中文系学习
1983—1984,共青团西藏自治区委组织部干部
1984—1985,西藏青.报社工作
1985—1987,西藏饭店党委委员、人事部副主任、党委副书记、人事部经理
1987—1992,共青团西藏自治区委副书记
1992—1992,西藏自治区林芝地区行署副专员
1992—1995,共青团西藏自治区委书记
1995—1997,西藏自治区山南地委副书记、行署专员
1997—2001,共青团中央书记处书记、全国青联副主席
2001—2003,西藏自治区党委常委、秘书长
2003—2005,西藏自治区党委副书记、区政府常务副主席
2005—2005,西藏自治区党委常务副书记、区政府常务副主席
2005—2006,西藏自治区党委常务副书记
2006—2008,共青团中央书记处第一书记
2008—2009,河北省委副书记、代省长、省长
2009—2010,内蒙古自治区党委书记
2010—2012,内蒙古自治区党委书记、区人大常委会主任
2012—2017,中央政治局委员、广东省委书记
2017—, 中央政治局委员
