time,position
2013, 任中国人民解放军63790部队副司令员、西昌卫星发射中心主任、西昌卫星发射中心司令员、绕探测工程发射场系统总指挥、嫦娥二号发射场区指挥部指挥长、中国人民解放军总装备部司令部参谋长等职务。
2013—2014,任总装备部司令部参谋长。
2014—2016.2,任中国人民解放军总装备部副部长、跻身副大军区级。
2016.2—2017.9,任中国人民解放军战略支援部队副司令员兼参谋长
2017.9—,任中央军委装备发展部部长
