time,position
1969 – 1977, 黑龙江生产建设兵团知青
1977 – 1978, 邮电部情报研究所工人
1978 – 1982, 北京第二外国语学院亚非语系学生
1982 – 1989, 外交部亚洲司科员、随员、副处长、处长
1989 – 1994, 驻日本国大使馆参赞、公使衔参赞
1994 – 1995, 外交部亚洲司副司长
1995 – 1998, 外交部亚洲司司长
1998 – 2001, 外交部部长助理兼政策研究室主任
2001 – 2004, 外交部副部长、党委委员
2004 – 2007, 驻日本国特命全权大使
2007 – 2008, 外交部常务副部长、党委书记
2008 – 2013, 中共中央台湾工作办公室、国务院台湾事务办公室主任、中央外事工作领导小组成员（兼）
2013 –, 中华人民共和国外交部部长、党委副书记、中央外事工作领导小组成员（兼）
