time,position
2008.02—2011,任新疆阿里军分区司令员；
2011—2013,任南疆军区副司令员；
2012.12—2013.08,晋升为少将军衔；
2013.08—2014.03,任新疆生产建设兵团军事部部长；
2014.03—2016.05,任甘肃省军区司令员；
2016.05—2017.01,任甘肃省委常委、甘肃省军区司令员；
2017.01—,任新疆军区司令员。
