time,position
2009.01,历任中国人民解放军总装备部政治部副主任、总装备部第27试验训练基地政委。
2009.01—2011.12,任中国人民解放军总装备部政治部主任。
2011.12—2014.12,中国人民解放军总装备部副政委、中央军委纪委副书记。
2014.12—2015.12,任中国人民解放军第二炮兵政治委员、党委书记。
2015.12—, 任中国人民解放军火箭军政治委员、第十八届中央纪委委员、中国共产党第十九届中央委员会委员、党的十九大代表
