time,position
2016.5, 长期在第二炮兵部队服役、曾任第二炮兵某基地参谋长、中国人民解放军第二炮兵96251部队副部队长、中国人民解放军第二炮兵96301部队部队长、中国人民解放军火箭军副司令员。
2016.5—2016.8,任火箭军副司令员。
2016.8—2017.7.31,任火箭军参谋长。
2017.7.31—,火箭军晋升将官军衔仪式在北京隆重举行、火箭军参谋长李传广由少将军衔晋升为中将军衔。
