time,position
1972—1977,　上海师范大学干校外语培训班学习
1977—1978,　上海市出版局干部
1978—1981,　复旦大学国际政治系国际政治专业硕士研究生
1981—1989,　复旦大学国际政治系教师、副教授、教授
1989—1994,　复旦大学国际政治系主任
1994—1995,　复旦大学法学院院长
1995—1998,　中央政策研究室政治组组长
1998—2002,　中央政策研究室副主任
2002—2007,　中央政策研究室主任
2007—2012,　中央书记处书记、中央政策研究室主任
2012—2014,　中央政治局委员、中央政策研究室主任
2014—2017,　中央政治局委员、中央政策研究室主任、中央全面深化改革领导小组办公室主任
2017—,　中央政治局常委、中央书记处书记、中央政策研究室主任、中央全面深化改革领导小组办公室主任
