time,position
1980—1984, 西南政法学院法律系法律专业学生
1984—1986, 中国人民大学法学院刑法专业硕士研究生
1986—1988, 国务院港澳办副主任科员
1988—1990, 中英联合联络小组中方代表处三秘
1990—1992, 国务院港澳办副主任科员、主任科员
1992—1994, 国务院港澳办二司副处长
1994—1997, 国务院港澳办香港政务司处长
1997—1998, 国务院港澳办党组秘书
1998—2001, 国务院港澳办秘书行政司副司长、办党组秘书
2001—2004, 国务院港澳办政研司副司长、办党组秘书、政研司司长、综合司司长
2004—2012, 国务院港澳办副主任、党组成员
2012—2017, 中央政府驻港联络办主任
2017—,国务院港澳事务办公室主任、党组书记、第十一届全国人大代表（广东）、第十八届中央候补委员、中国共产党第十九届中央委员会委员。
