time,position
1970—1973,　安徽省太和县宋集公社高庙大队知青
1973—1976,　上海中医学院药学系药学专业学习
1976—1984,　西藏自治区那曲地区医药公司股长、副经理、党支部书记
1984—1986,　西藏自治区那曲地区医院党委书记
1986—1992,　西藏自治区那曲地区行署副专员
1992—1995,　西藏自治区昌都地委副书记、行署副专员
1995—1998,　西藏自治区财政厅厅长、党组副书记
1998—2001,　西藏自治区政府副主席、财政厅党组书记
2001—2006,　上海市副市长
1998—2001,  中央党校研究生院在职研究生班法学理论专业学习
2006—2012,　上海市委常委、统战部部长
2012—2014,　上海市委常委、市纪委书记
2014—2016,　中央纪律检查委员会副书记
2016—2017,　中央纪律检查委员会副书记、监察部部长、国家预防腐败局局长
2017—,　中央政治局委员、中央书记处书记、中央纪律检查委员会副书记、监察部部长、国家预防腐败局局长
