time,position
2013,曾长期在南京军区服役、先后担任过陆军第31集团军参谋长、南京军区副参谋长等重要职务。
2013—2015,任中国人民解放军总参谋部军训部部长；
2015.07—2016.01,任中国人民解放军成都军区副司令员；
2016.01—2017.01,任中国共产党中央军事委员会训练管理部部长；
2017.01—2017.06,任中国人民解放军军事科学院院长；
2017.06—,任中国人民解放军国防大学校长、中国共产党第十九届中央委员会委员、第十二届全国人大代表、党的十九大代表。
