time,position
2011,历任驱逐舰第10支队支队长、旅顺保障基地司令员、大连舰艇学院院长等职。
2011—,任中国人民解放军海军指挥学院院长。
2014.8—,任中国海军舰艇编队编队指挥员、副司令员。
2014.12—,任南海舰队司令员。
2016.07—,晋升为海军中将军衔。
2017.1—,任中国人民解放军海军司令员、党的十九大代表、中国共产党第十九届中央委员会委员
