time,position
1974.03—1977, 空军保定学校学习
1977—1979, 东北空军飞行员中队长
1979—1989, 某军区空军飞行大队长、成都军区空军司令部军训处射击主任、航空兵团团长
1989—1992, 成都军区云南空军航空兵训练基地政治部主任、航空兵师参谋长
1992—1996, 空军航空飞行师师长
1996—2003.10, 空军司令部军训部部长、云南航空兵训练基地司令员、成都军区空军副参谋长、空军武汉基地司令员、空军武汉指挥所主任
2003.10—2004.03, 广州军区空军副参谋长
2004.03—2008.03, 空军指挥学院院长
2008.03—2010.12, 空军副参谋长
2010.12—2012.12, 中国人民解放军南京军区副司令员兼南京军区空军司令员
2012.12—2014.07, 中国人民解放军总参谋长助理
2014.07—2016.01, 中国人民解放军副总参谋长
2016.01—, 中国共产党中央军事委员会联合参谋部副参谋长
