time,position
1977.09—1978.04,新疆生产建设兵团农一师16团6连知青
1978.04—1979.09,新疆维吾尔自治区阿克苏地区胜利二级电站电工
1979.09—1983.07,新疆大学历史系历史专业学习
1983.07—1984.06,新疆大学历史系政治辅导员
1984.06—1995.09,新疆维吾尔自治区党委办公厅秘书三处、一处秘书、副处级秘书、正处级秘书
1995.09—1999.02,新疆维吾尔自治区党委办公厅副主任
1999.02—2000.01,新疆维吾尔自治区党委副秘书长
2000.01—2004.12,新疆维吾尔自治区党委副秘书长、办公厅主任
2004.12—2010.12,新疆维吾尔自治区党委常委、宣传部长
2010.12—2011.01,中国文学艺术界联合会党组副书记
2011.01—2017.03,中国文学艺术界联合会党组副书记、副主席、书记处书记
2017.03—,中国文学艺术界联合会党组书记、副主席、书记处书记
